SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Label,Sex,Species ID Method
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s28_1_U,s28_1_U,SAMPLE STATION,28,Ground access,HR-BA-BS,585784,5912003,10,,14,0000,2001-09-02,T.  Bochmann,M-URAM,,unextracted,1,HA,28-2A-A1,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s28_2B_U,s28_2B_U,SAMPLE STATION,28,Ground access,HR-BA-BS,586212,5916735,10,,14,0000,2001-09-02,T.  Bochmann,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s28_3_U,s28_3_U,SAMPLE STATION,28,Ground access,HR-BA-BS,589543,5916220,10,,19,0000,2001-09-21,T.  Bochmann,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s29_1_U,s29_1_U,SAMPLE STATION,29,Helicopter access,HR-BA-BS,617917,5911192,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAM,,unextracted,1,HA,29-1-C20,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s29_1_U,s29_1_U,SAMPLE STATION,29,Helicopter access,HR-BA-BS,617917,5911192,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAM,,xspecies,1,HA,29-1-B10,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s29_1_U,s29_1_U,SAMPLE STATION,29,Helicopter access,HR-BA-BS,617917,5911192,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAM,,xspecies,1,HA,29-1-A2,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s29_1_U,s29_1_U,SAMPLE STATION,29,Helicopter access,HR-BA-BS,617917,5911192,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAM,,unextracted,1,HA,29-1-A1,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s29_1_U,s29_1_U,SAMPLE STATION,29,Helicopter access,HR-BA-BS,617917,5911192,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAM,,unextracted,1,HA,29-1-A3,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s29_3_U,s29_3_U,SAMPLE STATION,29,Ground access,HR-BA-BS,614662,5910256,10,,20,0000,2001-09-21,T.  Bochmann,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s3_1_U,s3_1_U,SAMPLE STATION,3,Ground access,HR-BA-BS,580678,5947678,10,,15,0000,2001-08-17,M.  Wolowicz,M-URAM,,unextracted,1,HA,03-1-A1,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s3_1_U,s3_1_U,SAMPLE STATION,3,Ground access,HR-BA-BS,580678,5947678,10,,15,0000,2001-08-17,M.  Wolowicz,M-URAM,,unextracted,1,HA,03-1-B10,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s3_1_U,s3_1_U,SAMPLE STATION,3,Ground access,HR-BA-BS,580678,5947678,10,,15,0000,2001-08-17,M.  Wolowicz,M-URAM,,unextracted,1,HA,03-1-C30,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s3_1_U,s3_1_U,SAMPLE STATION,3,Ground access,HR-BA-BS,580678,5947678,10,,15,0000,2001-08-17,M.  Wolowicz,M-URAM,,unextracted,1,HA,03-1-D30,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s3_1_U,s3_1_U,SAMPLE STATION,3,Ground access,HR-BA-BS,580678,5947678,10,,15,0000,2001-08-17,M.  Wolowicz,M-URAM,,unextracted,1,HA,03-1-E40,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s3_2_U,s3_2_U,SAMPLE STATION,3,Helicopter access,HR-BA-BS,577279,5946226,10,Did not remove site.,14,0000,2001-08-31,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s3_2_U,s3_2_U,SAMPLE STATION,3,Helicopter access,HR-BA-BS,577279,5946226,10,,16,0000,2001-09-16,M.  Wolowicz,M-URAM,,xspecies,1,HA,03-3A-B12,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s3_2_U,s3_2_U,SAMPLE STATION,3,Helicopter access,HR-BA-BS,577279,5946226,10,,16,0000,2001-09-16,M.  Wolowicz,M-URAM,,xspecies,1,HA,03-3A-A1,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s3_2_U,s3_2_U,SAMPLE STATION,3,Helicopter access,HR-BA-BS,577279,5946226,10,,16,0000,2001-09-16,M.  Wolowicz,MAMMALIA,,unextracted,1,HA,03-3A-B10,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s3_2_U,s3_2_U,SAMPLE STATION,3,Helicopter access,HR-BA-BS,577279,5946226,10,,16,0000,2001-09-16,M.  Wolowicz,M-URAM,,xspecies,1,HA,03-3A-B11,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s3_3B_U,s3_3B_U,SAMPLE STATION,3,Helicopter access,HR-BA-BS,579848,5944834,10,,16,0000,2001-09-16,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s30_1_U,s30_1_U,SAMPLE STATION,30,Ground access,HR-BA-BS,599549,5908628,10,,12,0000,2001-08-18,T.  Bochmann,M-URAM,,unextracted,1,HA,30-1-E41,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s30_1_U,s30_1_U,SAMPLE STATION,30,Ground access,HR-BA-BS,599549,5908628,10,,12,0000,2001-08-18,T.  Bochmann,M-URAM,,unextracted,1,HA,30-1-E40,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s30_1_U,s30_1_U,SAMPLE STATION,30,Ground access,HR-BA-BS,599549,5908628,10,,12,0000,2001-08-18,T.  Bochmann,M-URAM,,unextracted,1,HA,30-1-D30,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s30_1_U,s30_1_U,SAMPLE STATION,30,Ground access,HR-BA-BS,599549,5908628,10,,12,0000,2001-08-18,T.  Bochmann,M-URAM,,unextracted,1,HA,30-1-C20,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s30_1_U,s30_1_U,SAMPLE STATION,30,Ground access,HR-BA-BS,599549,5908628,10,,12,0000,2001-08-18,T.  Bochmann,M-URAM,,unextracted,1,HA,30-1-B10,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s30_1_U,s30_1_U,SAMPLE STATION,30,Ground access,HR-BA-BS,599549,5908628,10,,12,0000,2001-08-18,T.  Bochmann,M-URAM,,unextracted,1,HA,30-1-A1,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-13,River Session 1,,s30_2_R,s30_2_R,SAMPLE STATION,30,River access,HR-BA-BS,601665,5910886,10,,7,0000,2001-08-14,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-21,River Session 2,,s30_2_R,s30_2_R,SAMPLE STATION,30,River access,HR-BA-BS,601665,5910886,10,,7,0000,2001-08-21,T.  Bochmann,MAMMALIA,,unextracted,1,HA,30-2R-2-B10,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-21,River Session 2,,s30_2_R,s30_2_R,SAMPLE STATION,30,River access,HR-BA-BS,601665,5910886,10,,7,0000,2001-08-21,T.  Bochmann,M-URAR,21-1R-1-C22,sample,1,HA,30-2R-2-A1,F,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-27,River Session 3,,s30_2_R,s30_2_R,SAMPLE STATION,30,River access,HR-BA-BS,601665,5910886,10,,7,0000,2001-08-28,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-03,River Session 4,,s30_2_R,s30_2_R,SAMPLE STATION,30,River access,HR-BA-BS,601665,5910886,10,,7,0000,2001-09-04,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-12,River Session 5,,s30_2_R,s30_2_R,SAMPLE STATION,30,River access,HR-BA-BS,601665,5910886,10,,9,0000,2001-09-13,M.  Wolowicz,M-URAM,,unextracted,1,HA,30-2R-5-A1,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-12,River Session 5,,s30_2_R,s30_2_R,SAMPLE STATION,30,River access,HR-BA-BS,601665,5910886,10,,9,0000,2001-09-13,M.  Wolowicz,MAMMALIA,,unextracted,1,HA,30-2R-5-A2,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s30_2_U,s30_2_U,SAMPLE STATION,30,Ground access,HR-BA-BS,597181,5915497,10,,14,0000,2001-09-01,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-13,River Session 1,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,7,0000,2001-08-14,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-21,River Session 2,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,7,0000,2001-08-21,T.  Bochmann,M-URAR,,unextracted,1,HA,30-3R-2-D31,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-21,River Session 2,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,7,0000,2001-08-21,T.  Bochmann,M-URAR,24-2R-4-A3,sample,1,HA,30-3R-2-B10,F,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-21,River Session 2,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,7,0000,2001-08-21,T.  Bochmann,M-URAR,27-1-A1,sample,1,HA,30-3R-2-D32,F,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-21,River Session 2,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,7,0000,2001-08-21,T.  Bochmann,M-URAR,,unextracted,1,HA,30-3R-2-A1,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-21,River Session 2,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,7,0000,2001-08-21,T.  Bochmann,M-URAR,,unextracted,1,HA,30-3R-2-D30,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-21,River Session 2,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,7,0000,2001-08-21,T.  Bochmann,M-URAR,24-2R-4-A3,sample,1,HA,30-3R-2-C21,F,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-21,River Session 2,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,7,0000,2001-08-21,T.  Bochmann,M-URAR,,unextracted,1,HA,30-3R-2-C20,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-27,River Session 3,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,7,0000,2001-08-28,M.  Wolowicz,M-URAR,17-2-B10,sample,1,HA,30-3R-3-C21,F,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-27,River Session 3,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,7,0000,2001-08-28,M.  Wolowicz,MAMMALIA,,unextracted,1,HA,30-3R-3-B10,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-27,River Session 3,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,7,0000,2001-08-28,M.  Wolowicz,M-URAR,,unextracted,1,HA,30-3R-3-C20,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-27,River Session 3,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,7,0000,2001-08-28,M.  Wolowicz,M-URAR,17-2-C20,sample,1,HA,30-3R-3-A1,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-03,River Session 4,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,7,0000,2001-09-04,M.  Wolowicz,M-URAM,,unextracted,1,HA,30-3R-4-A1,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-12,River Session 5,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,9,0000,2001-09-13,M.  Wolowicz,M-URAM,,unextracted,1,HA,30-3R-5-C20,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-12,River Session 5,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,9,0000,2001-09-13,M.  Wolowicz,MAMMALIA,,unextracted,1,HA,30-3R-5-B10,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-12,River Session 5,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,9,0000,2001-09-13,M.  Wolowicz,MAMMALIA,,unextracted,1,HA,30-3R-5-D30,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-12,River Session 5,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,9,0000,2001-09-13,M.  Wolowicz,MAMMALIA,,unextracted,1,HA,30-3R-5-D32,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-12,River Session 5,,s30_3_R,s30_3_R,SAMPLE STATION,30,River access,HR-BA-BS,599844,5914808,10,,9,0000,2001-09-13,M.  Wolowicz,M-URAR,02-1A-D30,sample,1,HA,30-3R-5-A1,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s30_3B_U,s30_3B_U,SAMPLE STATION,30,Ground access,HR-BA-BS,598385,5913920,10,,20,0000,2001-09-21,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-13,River Session 1,,s30_4_R,s30_4_R,SAMPLE STATION,30,Ground access,HR-BA-BS,602227,5909557,10,,7,0000,2001-08-15,M.  Wolowicz,M-URAM,,xspecies,1,HA,30-4R-1-A1,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-21,River Session 2,,s30_4_R,s30_4_R,SAMPLE STATION,30,Ground access,HR-BA-BS,602227,5909557,10,,7,0000,2001-08-22,T.  Bochmann,M-URAM,,unextracted,1,HA,30-4R-2-A1,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-21,River Session 2,,s30_4_R,s30_4_R,SAMPLE STATION,30,Ground access,HR-BA-BS,602227,5909557,10,,7,0000,2001-08-22,T.  Bochmann,M-URAM,,unextracted,1,HA,30-4R-2-B10,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-21,River Session 2,,s30_4_R,s30_4_R,SAMPLE STATION,30,Ground access,HR-BA-BS,602227,5909557,10,,7,0000,2001-08-22,T.  Bochmann,M-URAM,,unextracted,1,HA,30-4R-2-B11,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-21,River Session 2,,s30_4_R,s30_4_R,SAMPLE STATION,30,Ground access,HR-BA-BS,602227,5909557,10,,7,0000,2001-08-22,T.  Bochmann,M-URAM,,unextracted,1,HA,30-4R-2-C20,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-27,River Session 3,,s30_4_R,s30_4_R,SAMPLE STATION,30,Ground access,HR-BA-BS,602227,5909557,10,,7,0000,2001-08-29,T.  Bochmann,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-03,River Session 4,,s30_4_R,s30_4_R,SAMPLE STATION,30,Ground access,HR-BA-BS,602227,5909557,10,,7,0000,2001-09-05,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-12,River Session 5,,s30_4_R,s30_4_R,SAMPLE STATION,30,Ground access,HR-BA-BS,602227,5909557,10,,12,0000,2001-09-17,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-13,River Session 1,,s30_5_R,s30_5_R,SAMPLE STATION,30,River access,HR-BA-BS,601845,5909982,10,,7,0000,2001-08-15,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-21,River Session 2,,s30_5_R,s30_5_R,SAMPLE STATION,30,River access,HR-BA-BS,601845,5909982,10,,7,0000,2001-08-22,T.  Bochmann,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-27,River Session 3,,s30_5_R,s30_5_R,SAMPLE STATION,30,River access,HR-BA-BS,601845,5909982,10,,7,0000,2001-08-29,T.  Bochmann,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-03,River Session 4,,s30_5_R,s30_5_R,SAMPLE STATION,30,River access,HR-BA-BS,601845,5909982,10,,7,0000,2001-09-05,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-12,River Session 5,,s30_5_R,s30_5_R,SAMPLE STATION,30,River access,HR-BA-BS,601845,5909982,10,,12,0000,2001-09-17,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-03,River Session 4,,s30_6_R,s30_6_R,SAMPLE STATION,30,River access,HR-BA-TR,601484,5911315,10,,7,0000,2001-09-04,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-12,River Session 5,,s30_6_R,s30_6_R,SAMPLE STATION,30,River access,HR-BA-TR,601484,5911315,10,,9,0000,2001-09-13,M.  Wolowicz,MAMMALIA,,Xspecies,1,HA,30-6R-5-A1,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s31_1_U,s31_1_U,SAMPLE STATION,31,Ground access,HR-BA-BS,583268,5909694,10,,14,0000,2001-08-19,T.  Bochmann,M-URAM,,xspecies,1,HA,31-1-A1,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s31_1_U,s31_1_U,SAMPLE STATION,31,Ground access,HR-BA-BS,583268,5909694,10,,14,0000,2001-08-19,T.  Bochmann,M-URAM,,unextracted,1,HA,31-1-B10,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s31_1_U,s31_1_U,SAMPLE STATION,31,Ground access,HR-BA-BS,583268,5909694,10,,14,0000,2001-08-19,T.  Bochmann,M-URAM,,unextracted,1,HA,31-1-B11,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s31_1_U,s31_1_U,SAMPLE STATION,31,Ground access,HR-BA-BS,583268,5909694,10,,14,0000,2001-08-19,T.  Bochmann,M-URAM,,unextracted,1,HA,31-1-C20,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s31_1_U,s31_1_U,SAMPLE STATION,31,Ground access,HR-BA-BS,583268,5909694,10,,14,0000,2001-08-19,T.  Bochmann,M-URAM,,unextracted,1,HA,31-1-C22,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s31_1_U,s31_1_U,SAMPLE STATION,31,Ground access,HR-BA-BS,583268,5909694,10,,14,0000,2001-08-19,T.  Bochmann,M-URAM,,unextracted,1,HA,31-1-D30,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s31_2_U,s31_2_U,SAMPLE STATION,31,Ground access,HR-BA-BS,580282,5914777,10,,14,0000,2001-09-02,T.  Bochmann,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s31_3_U,s31_3_U,SAMPLE STATION,31,Ground access,HR-BA-BS,576351,5913691,10,,19,0000,2001-09-21,T.  Bochmann,M-URAM,,unextracted,1,HA,31-3-B10,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s31_3_U,s31_3_U,SAMPLE STATION,31,Ground access,HR-BA-BS,576351,5913691,10,,19,0000,2001-09-21,T.  Bochmann,M-URAM,,unextracted,1,HA,31-3-A2,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s31_3_U,s31_3_U,SAMPLE STATION,31,Ground access,HR-BA-BS,576351,5913691,10,,19,0000,2001-09-21,T.  Bochmann,M-URAM,,unextracted,1,HA,31-3-C20,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s31_3_U,s31_3_U,SAMPLE STATION,31,Ground access,HR-BA-BS,576351,5913691,10,,19,0000,2001-09-21,T.  Bochmann,M-URAM,,unextracted,1,HA,31-3-A1,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s32_1_U,s32_1_U,SAMPLE STATION,32,Ground access,HR-BA-BS,610816,5908791,10,,16,0000,2001-08-18,T.  Bochmann,MAMMALIA,,unextracted,1,HA,32-1-A3,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s32_1_U,s32_1_U,SAMPLE STATION,32,Ground access,HR-BA-BS,610816,5908791,10,,16,0000,2001-08-18,T.  Bochmann,MAMMALIA,,unextracted,1,HA,32-1-D30,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s32_1_U,s32_1_U,SAMPLE STATION,32,Ground access,HR-BA-BS,610816,5908791,10,,16,0000,2001-08-18,T.  Bochmann,M-URAM,,xspecies,1,HA,32-1-D31,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s32_1_U,s32_1_U,SAMPLE STATION,32,Ground access,HR-BA-BS,610816,5908791,10,,16,0000,2001-08-18,T.  Bochmann,MAMMALIA,,xspecies,1,HA,32-1-A1,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s32_1_U,s32_1_U,SAMPLE STATION,32,Ground access,HR-BA-BS,610816,5908791,10,,16,0000,2001-08-18,T.  Bochmann,M-URAM,,unextracted,1,HA,32-1-B10,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s32_1_U,s32_1_U,SAMPLE STATION,32,Ground access,HR-BA-BS,610816,5908791,10,,16,0000,2001-08-18,T.  Bochmann,MAMMALIA,,unextracted,1,HA,32-1-A2,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s32_1_U,s32_1_U,SAMPLE STATION,32,Ground access,HR-BA-BS,610816,5908791,10,,16,0000,2001-08-18,T.  Bochmann,M-URAM,,unextracted,1,HA,32-1-B11,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s32_1_U,s32_1_U,SAMPLE STATION,32,Ground access,HR-BA-BS,610816,5908791,10,,16,0000,2001-08-18,T.  Bochmann,M-URAM,,unextracted,1,HA,32-1-C20,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s32_2_U,s32_2_U,SAMPLE STATION,32,Ground access,HR-BA-BS,604116,5907587,10,,14,0000,2001-09-01,T.  Bochmann,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s32_3_U,s32_3_U,SAMPLE STATION,32,Ground access,HR-BA-BS,605310,5908149,10,,20,0000,2001-09-21,T.  Bochmann,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s33_1A_U,s33_1A_U,SAMPLE STATION,33,Helicopter access,HR-BA-BS,591375,5911558,10,Did not remove site.,15,0000,2001-08-17,M.  Wolowicz,NULL,,,0,,,,
